iteration,node,k_without_i,candidate_k,vram_without_i_fraction,candidate_vram_fraction,queue_cost,memory_penalty,center_cost_increment,llm_center_cost_raw,verified_center_cost_increment,llm_numeric_within_tolerance,state_hash,state_reused_in_experiment,persistent_cache_hit,compute_impact,vram_impact,semantic_warning,model,latency_ms,resolved_model,prompt_tokens,completion_tokens,total_tokens,attempts,parse_ok
708,18,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,952f04e1de0ba0223acb8ef24813d8ae4468cc321db1377a3a2026bc993ab6fb,1,1,high,high,VRAM load exceeds 0.9 threshold; risk of OOM,deepseek-v4-flash,1218.89841707889,deepseek-v4-flash,326,54,380,1,True
709,64,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8a82cc91bae5858ff7b164a222f049b68d6f9a9373456ab9792995160ed6dede,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading.,deepseek-v4-flash,1483.4688749397174,deepseek-v4-flash,328,81,409,1,True
710,31,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,e7e7cc6a1e3e9a4950abc9a04a8109f5b920bdf57912402f18cb228705306274,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1461.1453330144286,deepseek-v4-flash,330,85,415,1,True
711,64,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8a82cc91bae5858ff7b164a222f049b68d6f9a9373456ab9792995160ed6dede,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading.,deepseek-v4-flash,1483.4688749397174,deepseek-v4-flash,328,81,409,1,True
712,76,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,ecfd55c10822f4df642b909b443544a1cb011bf58ed87dc6e7687fee89a41880,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1397.7422500029206,deepseek-v4-flash,328,63,391,1,True
713,3,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,706b413721cbf2d6cec51a2591a3657372a46a6b38bcb610eb16b92b20443530,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1195.8431670209393,deepseek-v4-flash,325,55,380,1,True
714,64,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8a82cc91bae5858ff7b164a222f049b68d6f9a9373456ab9792995160ed6dede,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading.,deepseek-v4-flash,1483.4688749397174,deepseek-v4-flash,328,81,409,1,True
715,77,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,0c22692f4cd9f166ea886ff0175648e9fba3fbbb97344b26ca142951fee0089b,1,1,increase,increase,high_vram_load,deepseek-v4-flash,1101.4880419243127,deepseek-v4-flash,326,44,370,1,True
716,10,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,d7e68557127037c75b291635a28568ccb8b7e7e8b1d7fe9a60e111ff0030c449,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase may cause instability,deepseek-v4-flash,1388.124083983712,deepseek-v4-flash,325,63,388,1,True
717,43,63,64,0.8938124999999998,0.9079999999999998,0.21279533900503114,2.109055806846652,2.321851145851683,2.321851145851683,2.321851145851683,1,3b7f494006c50e2ce70efc1718be76dc0271a66fd4069374d15a5698ef9203ba,1,1,0.21279533900503114,2.109055806846652,high_vram_load,deepseek-v4-flash,1212.3697920469567,deepseek-v4-flash,323,57,380,1,True
718,48,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,5f2a44d008a442dec97fbd3cc312345f36ca8d138a42b5626ec0fd312665d32e,0,0,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1019.4466250250116,deepseek-v4-flash,328,56,384,1,True
719,9,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8b0df4c91a1884181fbb6d184da5ae3af3afbfbb0043131eee72937a74edcd8a,0,0,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1465.7842909218743,deepseek-v4-flash,333,81,414,1,True
720,7,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,7dda6b7f9816259db0bff162127b67e585d6c7143b8ba84c62e7ff475ff23ced,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1609.6329999854788,deepseek-v4-flash,328,80,408,1,True
721,81,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,0f76facfcf14c943abe28b84a33cf0ae67200ee939cdf36dc725d1db8572fa24,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1393.1276670191437,deepseek-v4-flash,325,80,405,1,True
722,98,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,06c24e012442d71369731586163cc79186c8ae9bba156b1655cad9e0baa26312,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,2084.377916995436,deepseek-v4-flash,328,80,408,1,True
723,87,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,46a5d91dc9cdeeb112cbe352806087cb5c8c1dd94df20c003d464de421b74d83,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.879625 to 0.893812; consider offloading to reduce memory pressure.,deepseek-v4-flash,1598.6214160220698,deepseek-v4-flash,328,85,413,1,True
724,16,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,4cb17bc6c137cdc226ac3e7a725fd53d8bb0333a653d56e2c165af7c7923b12e,0,0,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1594.9512909865007,deepseek-v4-flash,325,56,381,1,True
725,81,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,0f76facfcf14c943abe28b84a33cf0ae67200ee939cdf36dc725d1db8572fa24,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1393.1276670191437,deepseek-v4-flash,325,80,405,1,True
726,69,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,16b78db00a6d3f1ef89b56dd0831621c4408beb9e73a44745b0d19d68b0fc4f0,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1990.0021669454873,deepseek-v4-flash,324,80,404,1,True
727,16,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,4cb17bc6c137cdc226ac3e7a725fd53d8bb0333a653d56e2c165af7c7923b12e,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1594.9512909865007,deepseek-v4-flash,325,56,381,1,True
728,94,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,f0dd0665da53b1e3cac080117e7fde65952318c4e1a81e8018cd84fbf85088b7,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase (from 86.5% to 87.96%) may cause instability; consider reducing batch size or LoRA count.,deepseek-v4-flash,2161.5858749719337,deepseek-v4-flash,325,86,411,1,True
729,79,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,9f51d7298875e5a8da8f9047bd7c65fb37d0245f4e1922b1246cb3f7512ad981,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1285.0045419763774,deepseek-v4-flash,324,63,387,1,True
730,41,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,c30afb6f8de4e19bc6e2f0c4b12b9daf48c663cba41300130168f1b078f8ba1e,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1450.2727090148255,deepseek-v4-flash,325,80,405,1,True
731,72,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8230cfb0b19d63609d74535466c80ff797cc61f210ca6268f124e6565d89aa10,1,1,0.21279529451408244,1.8040301671394308,High VRAM load (89.38%) may cause instability.,deepseek-v4-flash,1373.5299170948565,deepseek-v4-flash,325,72,397,1,True
732,72,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8230cfb0b19d63609d74535466c80ff797cc61f210ca6268f124e6565d89aa10,1,1,0.21279529451408244,1.8040301671394308,High VRAM load (89.38%) may cause instability.,deepseek-v4-flash,1373.5299170948565,deepseek-v4-flash,325,72,397,1,True
733,86,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,4359004fe88b80034ffb4f07a2c533e3f4605d982e58580b43452020855e2fca,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading to reduce memory pressure.,deepseek-v4-flash,1727.8197079431266,deepseek-v4-flash,328,81,409,1,True
734,58,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,624527e36f2c6eb752c5569a8a662a675a37ef9a4570808c7b153080bcc50e61,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase (from 86.5% to 88.0%) may cause instability.,deepseek-v4-flash,1579.698833054863,deepseek-v4-flash,329,77,406,1,True
735,82,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,58c47392e76d47bff859d0379fe4213b355f5a92dce729428e542d5574b25ddb,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1366.9054169440642,deepseek-v4-flash,325,65,390,1,True
736,9,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8b0df4c91a1884181fbb6d184da5ae3af3afbfbb0043131eee72937a74edcd8a,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1465.7842909218743,deepseek-v4-flash,333,81,414,1,True
737,10,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,3cc4f1cda77e77e32955137065ed1f35650588e6340529733d55fe57acf0fd04,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase (from 86.5% to 87.96%) may cause instability.,deepseek-v4-flash,1343.0459999945015,deepseek-v4-flash,325,77,402,1,True
738,65,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e953f6c41878730735d782258954ed916a8ee7909b579dcc329124f6d9c7719a,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1692.7129999967292,deepseek-v4-flash,328,80,408,1,True
739,97,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,feb02da05d8421928e2062baef9cdcc062673f2a86185fdfaaa3b04fdfab41ce,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase (from 0.865 to 0.880) may cause instability.,deepseek-v4-flash,1448.194249998778,deepseek-v4-flash,325,76,401,1,True
740,21,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,bf497fcbe7dbe85f0499ea6a442dde33fe669b0a36b7a6de4997b4b4644e502e,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1342.0617079827935,deepseek-v4-flash,325,63,388,1,True
741,93,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,7bd2ac34592845a1f6e489940392cc7ac90e1e27d37a0384f0e21fa599a146c4,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1465.7472079852596,deepseek-v4-flash,325,63,388,1,True
742,9,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,8b0df4c91a1884181fbb6d184da5ae3af3afbfbb0043131eee72937a74edcd8a,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1465.7842909218743,deepseek-v4-flash,333,81,414,1,True
743,12,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,fe9e43f06f8b9d2338240bfca29f70306cf024df302f4d361a22e726570dcb35,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1377.3322911001742,deepseek-v4-flash,328,80,408,1,True
744,59,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,bc965b84ebd038009bc7543458bf9f00eeac0b0af31e535d3190ce571cdbf51f,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1420.3792499611154,deepseek-v4-flash,333,80,413,1,True
745,21,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,bf497fcbe7dbe85f0499ea6a442dde33fe669b0a36b7a6de4997b4b4644e502e,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause instability,deepseek-v4-flash,1342.0617079827935,deepseek-v4-flash,325,63,388,1,True
746,13,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,ff8b3288dce0164d6da1ce936ade316ad90ae5673d39fbe65373d05aae4531a4,1,1,0.0,0.0,,deepseek-v4-flash,1308.1962500000373,deepseek-v4-flash,329,44,373,1,True
747,11,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,65f61ad000abf83887a3468fe8ead7d3a87e837046d10f4a0a5708597174e525,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase may cause OOM risk,deepseek-v4-flash,1555.400792043656,deepseek-v4-flash,325,65,390,1,True
748,73,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,5846c60d4c23e2494d045b41f4b019e6d5a09a244602a3609117bde7f2e04d01,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1518.7429169891402,deepseek-v4-flash,325,80,405,1,True
749,90,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,f3e72b9ae9af839e0bfd811fc2e3939a6eee25aa47d41ba7c51377f491bd9282,1,1,0.21279529451408244,1.8040301671394308,High VRAM load increase from 0.8796 to 0.8938; consider offloading.,deepseek-v4-flash,1579.6259590424597,deepseek-v4-flash,328,81,409,1,True
750,16,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,4cb17bc6c137cdc226ac3e7a725fd53d8bb0333a653d56e2c165af7c7923b12e,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1594.9512909865007,deepseek-v4-flash,325,56,381,1,True
751,16,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,4cb17bc6c137cdc226ac3e7a725fd53d8bb0333a653d56e2c165af7c7923b12e,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1594.9512909865007,deepseek-v4-flash,325,56,381,1,True
752,46,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,6f46bf2b2cf99f91c6ea629a3ed0e9bce69e60a89687fc3ec9e08e24aa933ec5,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1428.5884159617126,deepseek-v4-flash,333,80,413,1,True
753,60,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,75f3fc81a5fc0f5050864976d232328cd568df77f3bb2bae3bfbbbf52159a7ce,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading to reduce memory pressure.,deepseek-v4-flash,2047.0619590487331,deepseek-v4-flash,328,84,412,1,True
754,61,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,e902880c03c943560847c3d2053ba1170955d44c4f173eff632f648de087a4a8,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1944.9569580610842,deepseek-v4-flash,324,80,404,1,True
755,49,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.7559146109819312,1.7559146109819312,1,cc1a2f2b3818e7155a94baeb81ff5796c12626f6e8cbdfc2a8a702a4fc7e1da0,1,1,0.21279525236471444,1.5431193586172167,none,deepseek-v4-flash,1176.9751670071855,deepseek-v4-flash,328,56,384,1,True
756,46,61,62,0.8654374999999999,0.8796249999999998,0.21279525236471444,1.5431193586172167,1.7559146109819312,1.755914610981931,1.7559146109819312,1,6f46bf2b2cf99f91c6ea629a3ed0e9bce69e60a89687fc3ec9e08e24aa933ec5,1,1,0.21279525236471444,1.5431193586172167,High VRAM load increase from 0.865 to 0.880; consider offloading.,deepseek-v4-flash,1428.5884159617126,deepseek-v4-flash,333,80,413,1,True
757,4,62,63,0.8796249999999998,0.8938124999999998,0.21279529451408244,1.8040301671394308,2.016825461653513,2.016825461653513,2.016825461653513,1,dc34916ad74542668a459fb6d797c0ce5fa57c7f929bbbffddb4a99ae5fbab37,1,1,0.21279529451408244,1.8040301671394308,none,deepseek-v4-flash,1159.6074580447748,deepseek-v4-flash,332,56,388,1,True
